Sample Number,Variety,endo,Source notes,year,location,Extra Notes
3040,Wh09061,sh2,(SS Jubilee x Ambrosia)@,2015,Wisconsin,
3140,Wh05051,sh2,not found in compliation or diversity panel,2015,Wisconsin,
3142,If853,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3143,Wh00051,sh2,not found in compliation or diversity panel,2015,Wisconsin,
3146,Wh10080,sh2,(BS27 x K2-501)@@,2015,Wisconsin,
3149,Wh07061a,sh2,(Ct1001 x A641)@@@ {2},2015,Wisconsin,
3152,If825,sh2,looked at seed. Definitely sh2,2015,Wisconsin,
3157,R825,sh2,"Ia5125 sh2. Looked at seed, confirmed",2015,Wisconsin,
3168,R851,sh2,P51 sh2,2015,Wisconsin,
3170,Wh98044,sh2,not found in compliation or diversity panel,2015,Wisconsin,
3211,EP85,sh2,no notes,2015,Wisconsin,
3213,Wh93016,sh2,not found in compliation or diversity panel,2015,Wisconsin,
3214,Wh10113R,sh2,Pop D  Rp1-F + Rp1-J + Rp1C x Shaker) {@9},2015,Wisconsin,
3218,Wh01001,sh2,not found in compliation or diversity panel,2015,Wisconsin,
3363,Wh09033,sh2,(Marvel x Ambrosia)@,2015,Wisconsin,
3413,Wh95016a,sh2,not found in compliation or diversity panel,2015,Wisconsin,
3421,Wh10006R,sh2,Mexican Dent sh2 ####@5 rc @4 (Rust),2015,Wisconsin,
3423,Wh07051,sh2,(Ct1001 x A632)@@@ {2},2015,Wisconsin,
3433,Wh92047,sh2,A632 x Wh3 (marked su1 on diversity panel),2015,Wisconsin,
3164,Wh98063,sh2,not found in compliation or diversity panel,2015,Wisconsin,sh2 su1
2233,Wuh09164i,sh2i,Jubilee x Fa56A sh2-i/+ x Ct1402)@@sh2 i/i su/su) {@8},2015,Wisconsin,
2235,Fa32B,sh2i,sh2 x Ia2132. SH2i confirmed with seed,2015,Wisconsin,
2353,Wuh07413i,sh2i,Fa56A  sh2-i x Regal)@9 su/su i/i,2015,Wisconsin,
2404,Wuh09149i,sh2i,Fa56A  sh2-i/ + x Ct1401) {@10} i/i su/su,2015,Wisconsin,
2432,Wuh07183i,sh2i,not found in compliation or diversity panel,2015,Wisconsin,
2554,Wuh09153i,sh2i,Fa56A  sh2-i x Regal) {@10} su/su i/i,2015,Wisconsin,
2608,Wuh07429i,sh2i,Jubilee x Fa56A sh2-i/+ x Ct1402)@@sh2 i/i su/su)@7,2015,Wisconsin,
2950,Wuh09093i,sh2i,(Fa56A-i xCt1401)5@i/isu/su)x(Ct1403x(Fa56sh2ixCt1402)]@@Su/-ii)@,2015,Wisconsin,
3014,Wuh09191i,sh2i,((Fa56Ash2-i/+xCt1401)(@-5)i/isu/su?)x(?))@@@@,2015,Wisconsin,
3041,Wuh07177i,sh2i,(Ct1001 x FaHT32B sh2-I)Ct1001 {3}@5 susu ii,2015,Wisconsin,
3136,Fa56A,sh2i,sh2 x Ia2256,2015,Wisconsin,
3144,Wuh09170i,sh2i,Ct1403 x (Fa56sh2ixCt1402)iisusu) {@6},2015,Wisconsin,
3163,Wuh09150i,sh2i,(Ct1402 x FaHt32B sh2-i/ sh2-R) {@11} i/i su/su,2015,Wisconsin,
3167,Wuh09144i,sh2i,Fa56A  sh2-i/+ x Ct1402) {@10} sh2 i/i  su/su,2015,Wisconsin,
3169,Wuh09183i,sh2i,98136 x  (Fa56sh2ixCt1401)iisusu)  {@7},2015,Wisconsin,
3405,Mo17,field,C.I. 187-2 x C103,2015,Wisconsin,
3432,MR10,sh2i,no notes,2015,Wisconsin,
1323,Il678a,su1,(Bolivia 1035 x IL44b) x IL442a,2015,Wisconsin,
1324,Il451b,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
1330,Il451b,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
1337,Il678a,su1,(Bolivia 1035 x IL44b) x IL442a,2015,Wisconsin,
2202,W5543,su1,"P31, P51",2015,Wisconsin,
2204,F7,field,Found in Diversity Panel. No notes,2015,Wisconsin,
2205,G8,su1,Carmel Golden,2015,Wisconsin,
2207,Ia59,su1,1-56-10-6  Ia59,2015,Wisconsin,
2208,IL689a,su1,((T x OB) x op) x IL110g,2015,Wisconsin,
2214,IL671a,su1,(IL15x IL107a)x IL107a,2015,Wisconsin,
2215,ND1,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2216,P39,su1,Purdue Bantam,2015,Wisconsin,
2218,Me2rt,su1,Me2,2015,Wisconsin,
2220,W7151,su1,"C13, 3670, Me2",2015,Wisconsin,
2221,IL453b,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2222,C13,su1,Golden Early Market,2015,Wisconsin,
2223,C4,su1,Spanish Gold,2015,Wisconsin,
2226,Wu04401,su1,not found in compliation or diversity panel,2015,Wisconsin,
2229,Ma83608,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2231,Check2,su1,not found in compliation or diversity panel,2015,Wisconsin,
2232,C30,su1,p39,2015,Wisconsin,
2234,VIA5492,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2340,C22,su1,Tendergold 24 outcross,2015,Wisconsin,
2341,W3647,su1,Bantam Evergreen,2015,Wisconsin,
2342,NJ618,su1,NJ618-407:69M,2015,Wisconsin,
2343,SD883,su1,P39 (81M),2015,Wisconsin,
2344,SD277,su1,Golden Sunshine,2015,Wisconsin,
2345,Me100,su1,Golden Bantam,2015,Wisconsin,
2348,OLCOTT,su1,several varieties found in diversity panel,2015,Wisconsin,
2349,Me2,su1,Spanish Gold inbred x P39,2015,Wisconsin,
2351,Wuh07422i,su1,Fa56A  sh2-i x GH9073)@9 susu ii,2015,Wisconsin,
2355,Ma2402,su1,Ma2402-214,2015,Wisconsin,
2356,Ia5125,su1,(IP39 x Tendermost) x IP39,2015,Wisconsin,
2358,Check2,su1,not found in compliation or diversity panel,2015,Wisconsin,
2360,Ia2076,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2361,Check2,su1,not found in compliation or diversity panel,2015,Wisconsin,
2363,IL676a,su1,(IL176a x IL21f)x IL325a,2015,Wisconsin,
2364,Me135,su1,Golden Bantam,2015,Wisconsin,
2365,C8p,su1,not found in compliation or diversity panel,2015,Wisconsin,
2368,M23,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2369,SD226,su1,Golden Market,2015,Wisconsin,
2370,NJ7Y,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2402,GMBAB,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2405,S43,su1,Golden Bantam 77x Hayes White?,2015,Wisconsin,
2406,W3742,su1,Golden Cross Bantam,2015,Wisconsin,
2411,C38,su1,Golden Bantam,2015,Wisconsin,
2413,V781,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2414,C5-NT,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2415,Wu04806,su1,not found in compliation or diversity panel,2015,Wisconsin,
2417,Ia45-2,su1,not found in compliation or diversity panel,2015,Wisconsin,
2418,SD884,su1,1313?1?2 (24M) USDA,2015,Wisconsin,
2422,C18,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2425,Check3,su1,not found in compliation or diversity panel,2015,Wisconsin,
2426,IL751a,su1,IL671a x IL677a,2015,Wisconsin,
2427,W6720-1,su1,"Ia5003, Iochief",2015,Wisconsin,
2434,Check2,su1,not found in compliation or diversity panel,2015,Wisconsin,
2538,Ia2132,su1,(TSR x I45) x Ia4329,2015,Wisconsin,
2539,471-U6,su1,not found in compliation or diversity panel,2015,Wisconsin,
2540,IL764b,su1,((Hawaiian sugary x IL110g)x IL677a)x (t55 x IL677a),2015,Wisconsin,
2541,IL21f,su1,Country Gentleman,2015,Wisconsin,
2542,Ia45-3,su1,not found in compliation or diversity panel,2015,Wisconsin,
2543,IL801a,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2544,A7,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2545,Ia5125,su1,(IP39 x Tendermost) x IP39,2015,Wisconsin,
2546,W6728,su1,"P39, Ia45, Iochief",2015,Wisconsin,
2548,Check2,su1,not found in compliation or diversity panel,2015,Wisconsin,
2551,C38,su1,Golden Bantam,2015,Wisconsin,
2552,Me123,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2553,WVG3,su1,not found in compliation or diversity panel,2015,Wisconsin,
2555,W6366,su1,"Ia5125, Ia453, C5",2015,Wisconsin,
2556,Luther Hill,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2557,C12-1,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2562,W6462,su1,Tendermost,2015,Wisconsin,
2565,SD909,su1,P39?10?1?1?1?1?1,2015,Wisconsin,
2566,Check2,su1,not found in compliation or diversity panel,2015,Wisconsin,
2567,C13,su1,Golden Early Market,2015,Wisconsin,
2568,SD789,su1,Experimental hybrid 7983,2015,Wisconsin,
2601,P39,su1,Purdue Bantam,2015,Wisconsin,
2603,P39M94,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2604,Check3,su1,not found in compliation or diversity panel,2015,Wisconsin,
2605,SC1441,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2606,NJ112,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2607,Me244-wb,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2611,IL442a,su1,((CC5 x IL104q) x 104q) x IL104c,2015,Wisconsin,
2615,IL1171,su1,IL1171-Israel-1959,2015,Wisconsin,
2616,P14,su1,Golden Rod,2015,Wisconsin,
2619,Check2,su1,not found in compliation or diversity panel,2015,Wisconsin,
2621,C7e,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2622,P51xRp1d,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2625,P39Goodman-Buckler,su1,Purdue Bantam,2015,Wisconsin,
2626,SD469,su1,Barden's Wonder Bantam,2015,Wisconsin,
2627,P39M96,su1,P39 selection (purdue bantam),2015,Wisconsin,
2628,34f,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2629,IL803a,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2630,IL515a,su1,(IL103hx IL86e)x IL103b,2015,Wisconsin,
2631,Ia4189,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2632,GTS1,su1,471?U6 X 342 BC7,2015,Wisconsin,
2634,Wu00801,su1,not found in compliation or diversity panel,2015,Wisconsin,
2737,Check2,su1,not found in compliation or diversity panel,2015,Wisconsin,
2738,IL788a,su1,BES 1948 op,2015,Wisconsin,
2741,IL772a,su1,{[(44b X BOV1035) 442a] 459a} 677a ,2015,Wisconsin,
2742,Me121-wb,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2745,IaEV3002,su1,IaEv3002,2015,Wisconsin,
2746,C6A,su1,Whipple Yellow ?,2015,Wisconsin,
2748,Check3,su1,not found in compliation or diversity panel,2015,Wisconsin,
2749,P39a,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2751,P51B,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2752,IL797a,su1,B5707 x B6011,2015,Wisconsin,
2753,IL799b,su1,(Gold Cup x Pa405) x 59829,2015,Wisconsin,
2754,IaEV3015,su1,(LDG x Ia191) x Ia191,2015,Wisconsin,
2756,MDM-9,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2757,IL451b,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2758,MDM-8,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2762,IL615a,su1,Self from Calpack hybrid,2015,Wisconsin,
2764,IL800a,su1,(Gold cup x Pa405) x ((Gold Cup x Six Shooter white dent)S4 x((IL677a x IL549a)S5 x IL677a)S4),2015,Wisconsin,
2765,Check2,su1,not found in compliation or diversity panel,2015,Wisconsin,
2766,IL729a,su1,(IL14 x IL11) x Lehna soft flint,2015,Wisconsin,
2767,Wuh09174i,su1,98136 x  (Fa56sh2ixCt1401)iisusu)  {@7},2015,Wisconsin,
2802,IL707a,su1,((IOPOP x IL101u)x south american popcorn op) x ((IOPOP x IL101u)x south american popcorn op),2015,Wisconsin,
2803,Check3,su1,not found in compliation or diversity panel,2015,Wisconsin,
2805,ILB6011,su1,not found in compliation or diversity panel,2015,Wisconsin,
2806,P39,su1,Purdue Bantam,2015,Wisconsin,
2807,Wu99823,su1,not found in compliation or diversity panel,2015,Wisconsin,
2809,SD176,su1,Golden Sunshine,2015,Wisconsin,
2810,IL773a,su1,Ga-sT35 x IL442a,2015,Wisconsin,
2811,B5765,su1,B5765 Se (maked as su1 in diversity panel),2015,Wisconsin,
2813,IP39,su1,Narrow Kernel P39,2015,Wisconsin,
2814,MDM-18,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2815,Ia5261,su1,not found in compliation or diversity panel,2015,Wisconsin,
2822,IL393a,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2823,SD592,su1,Bloomcross P39,2015,Wisconsin,
2829,IL776a,su1,B5440 x IL677a,2015,Wisconsin,
2831,Check2,su1,not found in compliation or diversity panel,2015,Wisconsin,
2832,EP83,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2833,AS11,su1,Listed at As11 in some places and A511 in other. Change all to AS11,2015,Wisconsin,
2834,MDM-17,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2924,S43,su1,Golden Bantam 77x Hayes White?,2015,Wisconsin,
2927,MDM-19,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2928,A684su,su1,A684su     (PI 567792),2015,Wisconsin,
2931,A685su,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2933,Check2,su1,not found in compliation or diversity panel,2015,Wisconsin,
2936,EP58,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2937,Vineland576,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2939,IL777a,su1,IL27a x IL677a,2015,Wisconsin,
2941,IL611a,su1,(IL101t x IL112f) x op,2015,Wisconsin,
2942,F2,field,Found in Diversity Panel. No notes,2015,Wisconsin,
2944,Check3,su1,not found in compliation or diversity panel,2015,Wisconsin,
2946,IaEV191,su1,not found in compliation or diversity panel,2015,Wisconsin,
2948,IL779a,su1,white dent x IL677a,2015,Wisconsin,
2949,IL744a,su1,IL459a x IL677a ,2015,Wisconsin,
2951,P39(New),su1,Purdue Bantam,2015,Wisconsin,
2952,Ind. 5817,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2953,Check2,su1,not found in compliation or diversity panel,2015,Wisconsin,
2954,SD908,su1,C?98A?284?1?2,2015,Wisconsin,
2955,A10579,su1,Ia453 X Ia5125,2015,Wisconsin,
2956,Check3,su1,not found in compliation or diversity panel,2015,Wisconsin,
2957,C27red,su1,not found in compliation or diversity panel,2015,Wisconsin,
2960,MDM-20,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2961,Check2,su1,not found in compliation or diversity panel,2015,Wisconsin,
2962,NJ159,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2965,P39Le-253,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
2967,P39b,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3001,83612b,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3002,EP61,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3003,IL661a,su1,Ia6038 ?,2015,Wisconsin,
3005,Check2,su1,not found in compliation or diversity panel,2015,Wisconsin,
3007,IL124a,su1,Cream O'Gold,2015,Wisconsin,
3008,Ia5220,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3009,IL437a,su1,((NS5 x IL104q)xIL104q)x IL104c,2015,Wisconsin,
3010,C22,su1,Tendergold 24 outcross,2015,Wisconsin,
3013,Ia45-1,su1,not found in compliation or diversity panel,2015,Wisconsin,
3017,SD829,su1,Burbank Bantam( all three digit sd are sugary),2015,Wisconsin,
3018,SD829,su1,Burbank Bantam,2015,Wisconsin,
3019,ILB5870,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3020,IaEV3004,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3021,C40,su1,957-3 x P51,2015,Wisconsin,
3022,Ia453,su1,((P39 x I45) x I45) x I45,2015,Wisconsin,
3023,MDM-1,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3025,IL607a,su1,(IL103a x IL110z) x IL103a,2015,Wisconsin,
3026,P39xRp1d,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3028,IL354a,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3029,IL200e,su1,A701  (A701 = VUH1939 Country Gentleman O.P.,2015,Wisconsin,
3031,W5552,su1,"Ia5015, Ia5001, P39",2015,Wisconsin,
3032,I45,su1,Bantam Evergreen,2015,Wisconsin,
3033,Check3,su1,not found in compliation or diversity panel,2015,Wisconsin,
3034,W6786,su1,"W3740, Ia3044",2015,Wisconsin,
3035,IL557a,su1,IL72a x Tapicorn2,2015,Wisconsin,
3038,Check3,su1,not found in compliation or diversity panel,2015,Wisconsin,
3039,Il101t,su1,Il14 x unknown,2015,Wisconsin,
3042,P39,su1,Purdue Bantam,2015,Wisconsin,
3043,P39LE-261,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3044,Me1,su1,Golden Bantam x Burbank,2015,Wisconsin,
3045,IL47A,su1,Country Gentleman,2015,Wisconsin,
3047,B5870,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3138,Check2,su1,not found in compliation or diversity panel,2015,Wisconsin,
3139,Ia2003,su1,not found in compliation or diversity panel,2015,Wisconsin,
3148,W1736,su1,Tendermost,2015,Wisconsin,
3151,Check3,su1,not found in compliation or diversity panel,2015,Wisconsin,
3154,IL761a,su1,Pioneer ERF,2015,Wisconsin,
3155,C68R,su1,C68R(x)-552:63,2015,Wisconsin,
3156,P39,su1,Purdue Bantam,2015,Wisconsin,
3165,83610b,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3166,Wu00802,su1,not found in compliation or diversity panel,2015,Wisconsin,
3201,W5579,su1,Tendermost,2015,Wisconsin,
3202,W6757,su1,"Kancross, P39, W3572, W3608",2015,Wisconsin,
3204,Check3,su1,not found in compliation or diversity panel,2015,Wisconsin,
3205,Check2,su1,not found in compliation or diversity panel,2015,Wisconsin,
3206,MDM-21,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3215,IL795a,su1,((hybrid-57962 x IL677a)x Gold Cup)x Pa405,2015,Wisconsin,
3216,C65,su1,Yellow sugary X C50 (3),2015,Wisconsin,
3217,IL14H,su1,Evergreen ?,2015,Wisconsin,
3219,C27,su1,Whipple Early Yellow,2015,Wisconsin,
3220,IL103a,su1,White Country Gentleman x unkown,2015,Wisconsin,
3221,IL765a,su1,(IL11a x (IL11dx IL677a)),2015,Wisconsin,
3222,M822,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3223,OH43,field,W8 x Oh40B,2015,Wisconsin,
3225,Check4,su1,not found in compliation or diversity panel,2015,Wisconsin,
3226,IL454a,su1,(IL101t x IL92a) x IL98b,2015,Wisconsin,
3228,EP82,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3229,IL11D,su1,Evergreen,2015,Wisconsin,
3230,IL112t,su1,Country Gentleman inbred 5 x unknown,2015,Wisconsin,
3232,IL701e,su1,(IL44b x Bolivia 1035) x IL442a,2015,Wisconsin,
3233,B73,field,Iowa Stiff Stalk Synthetic,2015,Wisconsin,
3235,IL31a,su1,Country Gentleman,2015,Wisconsin,
3336,IL648,su1,Ia6038 ?,2015,Wisconsin,
3339,IL678a,su1,(Bolivia 1035 x IL44b) x IL442a,2015,Wisconsin,
3341,IL733a,su1,Ga-sT35 x IL442a,2015,Wisconsin,
3342,Check3,su1,not found in compliation or diversity panel,2015,Wisconsin,
3343,IL395a,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3345,IL86e,su1,no notes,2015,Wisconsin,
3346,IL796a,su1,(IL702a x IL677a)x B6011,2015,Wisconsin,
3350,IL545,su1,((IL11d x P8)x IL11d)x IL112d,2015,Wisconsin,
3351,Check4,su1,not found in compliation or diversity panel,2015,Wisconsin,
3352,IL778c,su1,IL557a x IL677a,2015,Wisconsin,
3353,T32,su1,no notes,2015,Wisconsin,
3356,IL802b,su1,no notes,2015,Wisconsin,
3357,T62s,su1,Georgia Special,2015,Wisconsin,
3358,T24,su1,Strain T24-395-68(B),2015,Wisconsin,
3360,IL673a,su1,LTB?272,2015,Wisconsin,
3361,A15,su1,no notes,2015,Wisconsin,
3364,IL110K,su1,not found in compliation or diversity panel,2015,Wisconsin,
3366,P39,su1,Purdue Bantam,2015,Wisconsin,
3368,Wuh07481i,su1,98419 x  (Fa56sh2ixCt1401)iisusu) @6,2015,Wisconsin,
3369,V775,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3401,IL794a,Su1,(IL676a x IL677a) x (Pa405 x Gold Cup),2015,Wisconsin,
3402,IL125b,su1,(Cuzco x yellow dent)x((11d x Louisiana Sweet Bantam2)xIL125a),2015,Wisconsin,
3403,IL370a,su1,(IL44b x IL47a)x IL31a,2015,Wisconsin,
3406,P35,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3407,IL14b,su1,Evergreen ?,2015,Wisconsin,
3408,IL325a,su1,IL13b x I205,2015,Wisconsin,
3409,T625,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3410,Check4,su1,not found in compliation or diversity panel,2015,Wisconsin,
3411,Check3,su1,not found in compliation or diversity panel,2015,Wisconsin,
3414,C68,su1,C7 outcross,2015,Wisconsin,
3416,SC6069,su1,no notes,2015,Wisconsin,
3417,MDM-5,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3418,IL793a,su1,Pa405 x 59170,2015,Wisconsin,
3419,A648,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3420,Check4,su1,not found in compliation or diversity panel,2015,Wisconsin,
3422,C7,su1,Whipple Yellow,2015,Wisconsin,
3425,IL699e,su1,(T25 x IL197a) x op,2015,Wisconsin,
3426,Check3,su1,not found in compliation or diversity panel,2015,Wisconsin,
3427,Ma401,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3428,T20,su1,Strain T20-2-68(B),2015,Wisconsin,
3429,IL14C,su1,not found in compliation or diversity panel,2015,Wisconsin,
3434,Ia2256B,su1,[(IP39 X 1445) X 2066] X IP39,2015,Wisconsin,
3435,MDM-16,su1,no notes,2015,Wisconsin,
3538,IL692c,su1,Yaxchilan x Northen Belle,2015,Wisconsin,
3541,Check4,su1,not found in compliation or diversity panel,2015,Wisconsin,
3542,IL323a,Su1,11e x 930,2015,Wisconsin,
3544,MDM-2,su1,Found in Diversity Panel. No notes,2015,Wisconsin,
3545,IL543c,su1,((IL104c x IL107a)x IL107a) x IL112a,2015,Wisconsin,
3546,IL104g,su1,White Evergreen x unkown ?,2015,Wisconsin,
3550,IL27a,Su1,Country Gentleman,2015,Wisconsin,
3552,304A,Su1,no notes,2015,Wisconsin,
3554,Ia2730,su1,(Ia338 x Ia1429) x Ia1429,2015,Wisconsin,
